#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0494,비크티니,V,"<img src=""pkmn_0494.png"">",에스퍼,불꽃,_pkmn_SoundCry_494.mp3,[sound:_pkmn_SoundCry_494.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0495,주리비얀,V,"<img src=""pkmn_0495.png"">",풀,,_pkmn_SoundCry_495.mp3,[sound:_pkmn_SoundCry_495.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0496,샤비,V,"<img src=""pkmn_0496.png"">",풀,,_pkmn_SoundCry_496.mp3,[sound:_pkmn_SoundCry_496.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0497,샤로다,V,"<img src=""pkmn_0497.png"">",풀,,_pkmn_SoundCry_497.mp3,[sound:_pkmn_SoundCry_497.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0498,뚜꾸리,V,"<img src=""pkmn_0498.png"">",불꽃,,_pkmn_SoundCry_498.mp3,[sound:_pkmn_SoundCry_498.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0499,차오꿀,V,"<img src=""pkmn_0499.png"">",불꽃,격투,_pkmn_SoundCry_499.mp3,[sound:_pkmn_SoundCry_499.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0500,염무왕,V,"<img src=""pkmn_0500.png"">",불꽃,격투,_pkmn_SoundCry_500.mp3,[sound:_pkmn_SoundCry_500.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0501,수댕이,V,"<img src=""pkmn_0501.png"">",물,,_pkmn_SoundCry_501.mp3,[sound:_pkmn_SoundCry_501.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0502,쌍검자비,V,"<img src=""pkmn_0502.png"">",물,,_pkmn_SoundCry_502.mp3,[sound:_pkmn_SoundCry_502.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0503,대검귀,V,"<img src=""pkmn_0503.png"">",물,,_pkmn_SoundCry_503.mp3,[sound:_pkmn_SoundCry_503.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
