#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0722,나몰빼미,VII,"<img src=""pkmn_0722.png"">",풀,비행,_pkmn_SoundCry_722.mp3,[sound:_pkmn_SoundCry_722.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0723,빼미스로우,VII,"<img src=""pkmn_0723.png"">",풀,비행,_pkmn_SoundCry_723.mp3,[sound:_pkmn_SoundCry_723.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0724,모크나이퍼,VII,"<img src=""pkmn_0724.png"">",풀,고스트,_pkmn_SoundCry_724.mp3,[sound:_pkmn_SoundCry_724.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0725,냐오불,VII,"<img src=""pkmn_0725.png"">",불꽃,,_pkmn_SoundCry_725.mp3,[sound:_pkmn_SoundCry_725.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0726,냐오히트,VII,"<img src=""pkmn_0726.png"">",불꽃,,_pkmn_SoundCry_726.mp3,[sound:_pkmn_SoundCry_726.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0727,어흥염,VII,"<img src=""pkmn_0727.png"">",불꽃,악,_pkmn_SoundCry_727.mp3,[sound:_pkmn_SoundCry_727.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0728,누리공,VII,"<img src=""pkmn_0728.png"">",물,,_pkmn_SoundCry_728.mp3,[sound:_pkmn_SoundCry_728.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0729,키요공,VII,"<img src=""pkmn_0729.png"">",물,,_pkmn_SoundCry_729.mp3,[sound:_pkmn_SoundCry_729.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0730,누리레느,VII,"<img src=""pkmn_0730.png"">",물,페어리,_pkmn_SoundCry_730.mp3,[sound:_pkmn_SoundCry_730.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0731,콕코구리,VII,"<img src=""pkmn_0731.png"">",노말,비행,_pkmn_SoundCry_731.mp3,[sound:_pkmn_SoundCry_731.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0732,크라파,VII,"<img src=""pkmn_0732.png"">",노말,비행,_pkmn_SoundCry_732.mp3,[sound:_pkmn_SoundCry_732.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0733,왕큰부리,VII,"<img src=""pkmn_0733.png"">",노말,비행,_pkmn_SoundCry_733.mp3,[sound:_pkmn_SoundCry_733.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0734,영구스,VII,"<img src=""pkmn_0734.png"">",노말,,_pkmn_SoundCry_734.mp3,[sound:_pkmn_SoundCry_734.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0735,형사구스,VII,"<img src=""pkmn_0735.png"">",노말,,_pkmn_SoundCry_735.mp3,[sound:_pkmn_SoundCry_735.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0736,턱지충이,VII,"<img src=""pkmn_0736.png"">",벌레,,_pkmn_SoundCry_736.mp3,[sound:_pkmn_SoundCry_736.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0737,전지충이,VII,"<img src=""pkmn_0737.png"">",벌레,전기,_pkmn_SoundCry_737.mp3,[sound:_pkmn_SoundCry_737.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0738,투구뿌논,VII,"<img src=""pkmn_0738.png"">",벌레,전기,_pkmn_SoundCry_738.mp3,[sound:_pkmn_SoundCry_738.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0739,오기지게,VII,"<img src=""pkmn_0739.png"">",격투,,_pkmn_SoundCry_739.mp3,[sound:_pkmn_SoundCry_739.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0740,모단단게,VII,"<img src=""pkmn_0740.png"">",격투,얼음,_pkmn_SoundCry_740.mp3,[sound:_pkmn_SoundCry_740.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0741,춤추새,VII,"<img src=""pkmn_0741.png"">",불꽃,비행,_pkmn_SoundCry_741.mp3,[sound:_pkmn_SoundCry_741.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0742,에블리,VII,"<img src=""pkmn_0742.png"">",벌레,페어리,_pkmn_SoundCry_742.mp3,[sound:_pkmn_SoundCry_742.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0743,에리본,VII,"<img src=""pkmn_0743.png"">",벌레,페어리,_pkmn_SoundCry_743.mp3,[sound:_pkmn_SoundCry_743.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0744,암멍이,VII,"<img src=""pkmn_0744.png"">",바위,,_pkmn_SoundCry_744.mp3,[sound:_pkmn_SoundCry_744.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0745,루가루암,VII,"<img src=""pkmn_0745.png"">",바위,,_pkmn_SoundCry_745.mp3,[sound:_pkmn_SoundCry_745.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0746,약어리,VII,"<img src=""pkmn_0746.png"">",물,,_pkmn_SoundCry_746.mp3,[sound:_pkmn_SoundCry_746.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0747,시마사리,VII,"<img src=""pkmn_0747.png"">",독,물,_pkmn_SoundCry_747.mp3,[sound:_pkmn_SoundCry_747.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0748,더시마사리,VII,"<img src=""pkmn_0748.png"">",독,물,_pkmn_SoundCry_748.mp3,[sound:_pkmn_SoundCry_748.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
