#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0810,흥나숭,VIII,"<img src=""pkmn_0810.png"">",풀,,_pkmn_SoundCry_810.mp3,[sound:_pkmn_SoundCry_810.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0811,채키몽,VIII,"<img src=""pkmn_0811.png"">",풀,,_pkmn_SoundCry_811.mp3,[sound:_pkmn_SoundCry_811.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0812,고릴타,VIII,"<img src=""pkmn_0812.png"">",풀,,_pkmn_SoundCry_812.mp3,[sound:_pkmn_SoundCry_812.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0813,염버니,VIII,"<img src=""pkmn_0813.png"">",불꽃,,_pkmn_SoundCry_813.mp3,[sound:_pkmn_SoundCry_813.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0814,래비풋,VIII,"<img src=""pkmn_0814.png"">",불꽃,,_pkmn_SoundCry_814.mp3,[sound:_pkmn_SoundCry_814.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0815,에이스번,VIII,"<img src=""pkmn_0815.png"">",불꽃,,_pkmn_SoundCry_815.mp3,[sound:_pkmn_SoundCry_815.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0816,울머기,VIII,"<img src=""pkmn_0816.png"">",물,,_pkmn_SoundCry_816.mp3,[sound:_pkmn_SoundCry_816.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0817,누겔레온,VIII,"<img src=""pkmn_0817.png"">",물,,_pkmn_SoundCry_817.mp3,[sound:_pkmn_SoundCry_817.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0818,인텔리레온,VIII,"<img src=""pkmn_0818.png"">",물,,_pkmn_SoundCry_818.mp3,[sound:_pkmn_SoundCry_818.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0819,탐리스,VIII,"<img src=""pkmn_0819.png"">",노말,,_pkmn_SoundCry_819.mp3,[sound:_pkmn_SoundCry_819.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0820,요씽리스,VIII,"<img src=""pkmn_0820.png"">",노말,,_pkmn_SoundCry_820.mp3,[sound:_pkmn_SoundCry_820.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
0821,파라꼬,VIII,"<img src=""pkmn_0821.png"">",비행,,_pkmn_SoundCry_821.mp3,[sound:_pkmn_SoundCry_821.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_8
