#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0001,이상해씨,I,"<img src=""pkmn_0001.png"">",풀,독,_pkmn_SoundCry_1.mp3,[sound:_pkmn_SoundCry_1.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0002,이상해풀,I,"<img src=""pkmn_0002.png"">",풀,독,_pkmn_SoundCry_2.mp3,[sound:_pkmn_SoundCry_2.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0003,이상해꽃,I,"<img src=""pkmn_0003.png"">",풀,독,_pkmn_SoundCry_3.mp3,[sound:_pkmn_SoundCry_3.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0004,파이리,I,"<img src=""pkmn_0004.png"">",불꽃,,_pkmn_SoundCry_4.mp3,[sound:_pkmn_SoundCry_4.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0005,리자드,I,"<img src=""pkmn_0005.png"">",불꽃,,_pkmn_SoundCry_5.mp3,[sound:_pkmn_SoundCry_5.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0006,리자몽,I,"<img src=""pkmn_0006.png"">",불꽃,비행,_pkmn_SoundCry_6.mp3,[sound:_pkmn_SoundCry_6.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0007,꼬부기,I,"<img src=""pkmn_0007.png"">",물,,_pkmn_SoundCry_7.mp3,[sound:_pkmn_SoundCry_7.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0008,어니부기,I,"<img src=""pkmn_0008.png"">",물,,_pkmn_SoundCry_8.mp3,[sound:_pkmn_SoundCry_8.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0009,거북왕,I,"<img src=""pkmn_0009.png"">",물,,_pkmn_SoundCry_9.mp3,[sound:_pkmn_SoundCry_9.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0010,캐터피,I,"<img src=""pkmn_0010.png"">",벌레,,_pkmn_SoundCry_10.mp3,[sound:_pkmn_SoundCry_10.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0011,단데기,I,"<img src=""pkmn_0011.png"">",벌레,,_pkmn_SoundCry_11.mp3,[sound:_pkmn_SoundCry_11.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0012,버터플,I,"<img src=""pkmn_0012.png"">",벌레,비행,_pkmn_SoundCry_12.mp3,[sound:_pkmn_SoundCry_12.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0013,뿔충이,I,"<img src=""pkmn_0013.png"">",벌레,독,_pkmn_SoundCry_13.mp3,[sound:_pkmn_SoundCry_13.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0014,딱충이,I,"<img src=""pkmn_0014.png"">",벌레,독,_pkmn_SoundCry_14.mp3,[sound:_pkmn_SoundCry_14.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0015,독침붕,I,"<img src=""pkmn_0015.png"">",벌레,독,_pkmn_SoundCry_15.mp3,[sound:_pkmn_SoundCry_15.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0016,구구,I,"<img src=""pkmn_0016.png"">",노말,비행,_pkmn_SoundCry_16.mp3,[sound:_pkmn_SoundCry_16.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0017,피죤,I,"<img src=""pkmn_0017.png"">",노말,비행,_pkmn_SoundCry_17.mp3,[sound:_pkmn_SoundCry_17.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
