#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0906,ニャオハ,IX,"<img src=""pkmn_0906.png"">",くさ,,_pkmn_SoundCry_906.mp3,[sound:_pkmn_SoundCry_906.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0907,ニャローテ,IX,"<img src=""pkmn_0907.png"">",くさ,,_pkmn_SoundCry_907.mp3,[sound:_pkmn_SoundCry_907.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0908,マスカーニャ,IX,"<img src=""pkmn_0908.png"">",くさ,あく,_pkmn_SoundCry_908.mp3,[sound:_pkmn_SoundCry_908.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0909,ホゲータ,IX,"<img src=""pkmn_0909.png"">",ほのお,,_pkmn_SoundCry_909.mp3,[sound:_pkmn_SoundCry_909.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0910,アチゲータ,IX,"<img src=""pkmn_0910.png"">",ほのお,,_pkmn_SoundCry_910.mp3,[sound:_pkmn_SoundCry_910.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0911,ラウドボーン,IX,"<img src=""pkmn_0911.png"">",ほのお,ゴースト,_pkmn_SoundCry_911.mp3,[sound:_pkmn_SoundCry_911.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0912,クワッス,IX,"<img src=""pkmn_0912.png"">",みず,,_pkmn_SoundCry_912.mp3,[sound:_pkmn_SoundCry_912.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0913,ウェルカモ,IX,"<img src=""pkmn_0913.png"">",みず,,_pkmn_SoundCry_913.mp3,[sound:_pkmn_SoundCry_913.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0914,ウェーニバル,IX,"<img src=""pkmn_0914.png"">",みず,かくとう,_pkmn_SoundCry_914.mp3,[sound:_pkmn_SoundCry_914.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0915,グルトン,IX,"<img src=""pkmn_0915.png"">",ノーマル,,_pkmn_SoundCry_915.mp3,[sound:_pkmn_SoundCry_915.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0916,パフュートン,IX,"<img src=""pkmn_0916.png"">",ノーマル,,_pkmn_SoundCry_916.mp3,[sound:_pkmn_SoundCry_916.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0917,タマンチュラ,IX,"<img src=""pkmn_0917.png"">",むし,,_pkmn_SoundCry_917.mp3,[sound:_pkmn_SoundCry_917.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0918,ワナイダー,IX,"<img src=""pkmn_0918.png"">",むし,,_pkmn_SoundCry_918.mp3,[sound:_pkmn_SoundCry_918.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0919,マメバッタ,IX,"<img src=""pkmn_0919.png"">",むし,,_pkmn_SoundCry_919.mp3,[sound:_pkmn_SoundCry_919.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0920,エクスレッグ,IX,"<img src=""pkmn_0920.png"">",むし,あく,_pkmn_SoundCry_920.mp3,[sound:_pkmn_SoundCry_920.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0921,パモ,IX,"<img src=""pkmn_0921.png"">",でんき,,_pkmn_SoundCry_921.mp3,[sound:_pkmn_SoundCry_921.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0922,パモット,IX,"<img src=""pkmn_0922.png"">",でんき,かくとう,_pkmn_SoundCry_922.mp3,[sound:_pkmn_SoundCry_922.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0923,パーモット,IX,"<img src=""pkmn_0923.png"">",でんき,かくとう,_pkmn_SoundCry_923.mp3,[sound:_pkmn_SoundCry_923.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0924,ワッカネズミ,IX,"<img src=""pkmn_0924.png"">",ノーマル,,_pkmn_SoundCry_924.mp3,[sound:_pkmn_SoundCry_924.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0925,イッカネズミ,IX,"<img src=""pkmn_0925.png"">",ノーマル,,_pkmn_SoundCry_925.mp3,[sound:_pkmn_SoundCry_925.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0926,パピモッチ,IX,"<img src=""pkmn_0926.png"">",フェアリー,,_pkmn_SoundCry_926.mp3,[sound:_pkmn_SoundCry_926.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0927,バウッツェル,IX,"<img src=""pkmn_0927.png"">",フェアリー,,_pkmn_SoundCry_927.mp3,[sound:_pkmn_SoundCry_927.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0928,ミニーブ,IX,"<img src=""pkmn_0928.png"">",くさ,ノーマル,_pkmn_SoundCry_928.mp3,[sound:_pkmn_SoundCry_928.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0929,オリーニョ,IX,"<img src=""pkmn_0929.png"">",くさ,ノーマル,_pkmn_SoundCry_929.mp3,[sound:_pkmn_SoundCry_929.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0930,オリーヴァ,IX,"<img src=""pkmn_0930.png"">",くさ,ノーマル,_pkmn_SoundCry_930.mp3,[sound:_pkmn_SoundCry_930.mp3],added by /u/oesiledivad,Pokedex::Generation_9
0931,イキリンコ,IX,"<img src=""pkmn_0931.png"">",ノーマル,ひこう,_pkmn_SoundCry_931.mp3,[sound:_pkmn_SoundCry_931.mp3],added by /u/oesiledivad,Pokedex::Generation_9
