#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0387,ナエトル,IV,"<img src=""pkmn_0387.png"">",くさ,,_pkmn_SoundCry_387.mp3,[sound:_pkmn_SoundCry_387.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0388,ハヤシガメ,IV,"<img src=""pkmn_0388.png"">",くさ,,_pkmn_SoundCry_388.mp3,[sound:_pkmn_SoundCry_388.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0389,ドダイトス,IV,"<img src=""pkmn_0389.png"">",くさ,じめん,_pkmn_SoundCry_389.mp3,[sound:_pkmn_SoundCry_389.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0390,ヒコザル,IV,"<img src=""pkmn_0390.png"">",ほのお,,_pkmn_SoundCry_390.mp3,[sound:_pkmn_SoundCry_390.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0391,モウカザル,IV,"<img src=""pkmn_0391.png"">",ほのお,かくとう,_pkmn_SoundCry_391.mp3,[sound:_pkmn_SoundCry_391.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0392,ゴウカザル,IV,"<img src=""pkmn_0392.png"">",ほのお,かくとう,_pkmn_SoundCry_392.mp3,[sound:_pkmn_SoundCry_392.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0393,ポッチャマ,IV,"<img src=""pkmn_0393.png"">",みず,,_pkmn_SoundCry_393.mp3,[sound:_pkmn_SoundCry_393.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0394,ポッタイシ,IV,"<img src=""pkmn_0394.png"">",みず,,_pkmn_SoundCry_394.mp3,[sound:_pkmn_SoundCry_394.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0395,エンペルト,IV,"<img src=""pkmn_0395.png"">",みず,はがね,_pkmn_SoundCry_395.mp3,[sound:_pkmn_SoundCry_395.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0396,ムックル,IV,"<img src=""pkmn_0396.png"">",ノーマル,ひこう,_pkmn_SoundCry_396.mp3,[sound:_pkmn_SoundCry_396.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0397,ムクバード,IV,"<img src=""pkmn_0397.png"">",ノーマル,ひこう,_pkmn_SoundCry_397.mp3,[sound:_pkmn_SoundCry_397.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0398,ムクホーク,IV,"<img src=""pkmn_0398.png"">",ノーマル,ひこう,_pkmn_SoundCry_398.mp3,[sound:_pkmn_SoundCry_398.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0399,ビッパ,IV,"<img src=""pkmn_0399.png"">",ノーマル,,_pkmn_SoundCry_399.mp3,[sound:_pkmn_SoundCry_399.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0400,ビーダル,IV,"<img src=""pkmn_0400.png"">",ノーマル,みず,_pkmn_SoundCry_400.mp3,[sound:_pkmn_SoundCry_400.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0401,コロボーシ,IV,"<img src=""pkmn_0401.png"">",むし,,_pkmn_SoundCry_401.mp3,[sound:_pkmn_SoundCry_401.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0402,コロトック,IV,"<img src=""pkmn_0402.png"">",むし,,_pkmn_SoundCry_402.mp3,[sound:_pkmn_SoundCry_402.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0403,コリンク,IV,"<img src=""pkmn_0403.png"">",でんき,,_pkmn_SoundCry_403.mp3,[sound:_pkmn_SoundCry_403.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0404,ルクシオ,IV,"<img src=""pkmn_0404.png"">",でんき,,_pkmn_SoundCry_404.mp3,[sound:_pkmn_SoundCry_404.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0405,レントラー,IV,"<img src=""pkmn_0405.png"">",でんき,,_pkmn_SoundCry_405.mp3,[sound:_pkmn_SoundCry_405.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0406,スボミー,IV,"<img src=""pkmn_0406.png"">",くさ,どく,_pkmn_SoundCry_406.mp3,[sound:_pkmn_SoundCry_406.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
0407,ロズレイド,IV,"<img src=""pkmn_0407.png"">",くさ,どく,_pkmn_SoundCry_407.mp3,[sound:_pkmn_SoundCry_407.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_4
