#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0650,Harimaron,VI,"<img src=""pkmn_0650.png"">",くさ,,_pkmn_SoundCry_650.mp3,[sound:_pkmn_SoundCry_650.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0651,Hariborg,VI,"<img src=""pkmn_0651.png"">",くさ,,_pkmn_SoundCry_651.mp3,[sound:_pkmn_SoundCry_651.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0652,Brigarron,VI,"<img src=""pkmn_0652.png"">",くさ,かくとう,_pkmn_SoundCry_652.mp3,[sound:_pkmn_SoundCry_652.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0653,Fokko,VI,"<img src=""pkmn_0653.png"">",ほのお,,_pkmn_SoundCry_653.mp3,[sound:_pkmn_SoundCry_653.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0654,Tairenar,VI,"<img src=""pkmn_0654.png"">",ほのお,,_pkmn_SoundCry_654.mp3,[sound:_pkmn_SoundCry_654.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0655,Mahoxy,VI,"<img src=""pkmn_0655.png"">",ほのお,エスパー,_pkmn_SoundCry_655.mp3,[sound:_pkmn_SoundCry_655.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0656,Keromatsu,VI,"<img src=""pkmn_0656.png"">",みず,,_pkmn_SoundCry_656.mp3,[sound:_pkmn_SoundCry_656.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0657,Gekogashira,VI,"<img src=""pkmn_0657.png"">",みず,,_pkmn_SoundCry_657.mp3,[sound:_pkmn_SoundCry_657.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0658,Gekkouga,VI,"<img src=""pkmn_0658.png"">",みず,あく,_pkmn_SoundCry_658.mp3,[sound:_pkmn_SoundCry_658.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0659,Horubee,VI,"<img src=""pkmn_0659.png"">",ノーマル,,_pkmn_SoundCry_659.mp3,[sound:_pkmn_SoundCry_659.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0660,Horudo,VI,"<img src=""pkmn_0660.png"">",ノーマル,じめん,_pkmn_SoundCry_660.mp3,[sound:_pkmn_SoundCry_660.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0661,Yayakoma,VI,"<img src=""pkmn_0661.png"">",ノーマル,ひこう,_pkmn_SoundCry_661.mp3,[sound:_pkmn_SoundCry_661.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0662,Hinoyakoma,VI,"<img src=""pkmn_0662.png"">",ほのお,ひこう,_pkmn_SoundCry_662.mp3,[sound:_pkmn_SoundCry_662.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0663,Fiarrow,VI,"<img src=""pkmn_0663.png"">",ほのお,ひこう,_pkmn_SoundCry_663.mp3,[sound:_pkmn_SoundCry_663.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0664,Kofukimushi,VI,"<img src=""pkmn_0664.png"">",むし,,_pkmn_SoundCry_664.mp3,[sound:_pkmn_SoundCry_664.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0665,Kofuurai,VI,"<img src=""pkmn_0665.png"">",むし,,_pkmn_SoundCry_665.mp3,[sound:_pkmn_SoundCry_665.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0666,Viviyon,VI,"<img src=""pkmn_0666.png"">",むし,ひこう,_pkmn_SoundCry_666.mp3,[sound:_pkmn_SoundCry_666.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0667,Shishiko,VI,"<img src=""pkmn_0667.png"">",ほのお,ノーマル,_pkmn_SoundCry_667.mp3,[sound:_pkmn_SoundCry_667.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0668,Kaenjishi,VI,"<img src=""pkmn_0668.png"">",ほのお,ノーマル,_pkmn_SoundCry_668.mp3,[sound:_pkmn_SoundCry_668.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0669,Flabebe,VI,"<img src=""pkmn_0669.png"">",フェアリー,,_pkmn_SoundCry_669.mp3,[sound:_pkmn_SoundCry_669.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0670,Floette,VI,"<img src=""pkmn_0670.png"">",フェアリー,,_pkmn_SoundCry_670.mp3,[sound:_pkmn_SoundCry_670.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0671,Florges,VI,"<img src=""pkmn_0671.png"">",フェアリー,,_pkmn_SoundCry_671.mp3,[sound:_pkmn_SoundCry_671.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0672,Meecle,VI,"<img src=""pkmn_0672.png"">",くさ,,_pkmn_SoundCry_672.mp3,[sound:_pkmn_SoundCry_672.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0673,Gogoat,VI,"<img src=""pkmn_0673.png"">",くさ,,_pkmn_SoundCry_673.mp3,[sound:_pkmn_SoundCry_673.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0674,Yancham,VI,"<img src=""pkmn_0674.png"">",かくとう,,_pkmn_SoundCry_674.mp3,[sound:_pkmn_SoundCry_674.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0675,Goronda,VI,"<img src=""pkmn_0675.png"">",かくとう,あく,_pkmn_SoundCry_675.mp3,[sound:_pkmn_SoundCry_675.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0676,Trimmien,VI,"<img src=""pkmn_0676.png"">",ノーマル,,_pkmn_SoundCry_676.mp3,[sound:_pkmn_SoundCry_676.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0677,Nyasper,VI,"<img src=""pkmn_0677.png"">",エスパー,,_pkmn_SoundCry_677.mp3,[sound:_pkmn_SoundCry_677.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0678,Nyaonix,VI,"<img src=""pkmn_0678.png"">",エスパー,,_pkmn_SoundCry_678.mp3,[sound:_pkmn_SoundCry_678.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
