#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0722,モクロー,VII,"<img src=""pkmn_0722.png"">",くさ,ひこう,_pkmn_SoundCry_722.mp3,[sound:_pkmn_SoundCry_722.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0723,フクスロー,VII,"<img src=""pkmn_0723.png"">",くさ,ひこう,_pkmn_SoundCry_723.mp3,[sound:_pkmn_SoundCry_723.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0724,ジュナイパー,VII,"<img src=""pkmn_0724.png"">",くさ,ゴースト,_pkmn_SoundCry_724.mp3,[sound:_pkmn_SoundCry_724.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0725,ニャビー,VII,"<img src=""pkmn_0725.png"">",ほのお,,_pkmn_SoundCry_725.mp3,[sound:_pkmn_SoundCry_725.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0726,ニャヒート,VII,"<img src=""pkmn_0726.png"">",ほのお,,_pkmn_SoundCry_726.mp3,[sound:_pkmn_SoundCry_726.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0727,ガオガエン,VII,"<img src=""pkmn_0727.png"">",ほのお,あく,_pkmn_SoundCry_727.mp3,[sound:_pkmn_SoundCry_727.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0728,アシマリ,VII,"<img src=""pkmn_0728.png"">",みず,,_pkmn_SoundCry_728.mp3,[sound:_pkmn_SoundCry_728.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0729,オシャマリ,VII,"<img src=""pkmn_0729.png"">",みず,,_pkmn_SoundCry_729.mp3,[sound:_pkmn_SoundCry_729.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0730,アシレーヌ,VII,"<img src=""pkmn_0730.png"">",みず,フェアリー,_pkmn_SoundCry_730.mp3,[sound:_pkmn_SoundCry_730.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0731,ツツケラ,VII,"<img src=""pkmn_0731.png"">",ノーマル,ひこう,_pkmn_SoundCry_731.mp3,[sound:_pkmn_SoundCry_731.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0732,ケララッパ,VII,"<img src=""pkmn_0732.png"">",ノーマル,ひこう,_pkmn_SoundCry_732.mp3,[sound:_pkmn_SoundCry_732.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0733,ドデカバシ,VII,"<img src=""pkmn_0733.png"">",ノーマル,ひこう,_pkmn_SoundCry_733.mp3,[sound:_pkmn_SoundCry_733.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0734,ヤングース,VII,"<img src=""pkmn_0734.png"">",ノーマル,,_pkmn_SoundCry_734.mp3,[sound:_pkmn_SoundCry_734.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0735,デカグース,VII,"<img src=""pkmn_0735.png"">",ノーマル,,_pkmn_SoundCry_735.mp3,[sound:_pkmn_SoundCry_735.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0736,アゴジムシ,VII,"<img src=""pkmn_0736.png"">",むし,,_pkmn_SoundCry_736.mp3,[sound:_pkmn_SoundCry_736.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0737,デンヂムシ,VII,"<img src=""pkmn_0737.png"">",むし,でんき,_pkmn_SoundCry_737.mp3,[sound:_pkmn_SoundCry_737.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0738,クワガノン,VII,"<img src=""pkmn_0738.png"">",むし,でんき,_pkmn_SoundCry_738.mp3,[sound:_pkmn_SoundCry_738.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0739,マケンカニ,VII,"<img src=""pkmn_0739.png"">",かくとう,,_pkmn_SoundCry_739.mp3,[sound:_pkmn_SoundCry_739.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0740,ケケンカニ,VII,"<img src=""pkmn_0740.png"">",かくとう,こおり,_pkmn_SoundCry_740.mp3,[sound:_pkmn_SoundCry_740.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0741,オドリドリ,VII,"<img src=""pkmn_0741.png"">",ほのお,ひこう,_pkmn_SoundCry_741.mp3,[sound:_pkmn_SoundCry_741.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0742,アブリー,VII,"<img src=""pkmn_0742.png"">",むし,フェアリー,_pkmn_SoundCry_742.mp3,[sound:_pkmn_SoundCry_742.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0743,アブリボン,VII,"<img src=""pkmn_0743.png"">",むし,フェアリー,_pkmn_SoundCry_743.mp3,[sound:_pkmn_SoundCry_743.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
