#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0650,Igamaro,VI,"<img src=""pkmn_0650.png"">",Pflanze,,_pkmn_SoundCry_650.mp3,[sound:_pkmn_SoundCry_650.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0651,Igastarnish,VI,"<img src=""pkmn_0651.png"">",Pflanze,,_pkmn_SoundCry_651.mp3,[sound:_pkmn_SoundCry_651.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0652,Brigaron,VI,"<img src=""pkmn_0652.png"">",Pflanze,Kampf,_pkmn_SoundCry_652.mp3,[sound:_pkmn_SoundCry_652.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0653,Fynx,VI,"<img src=""pkmn_0653.png"">",Feuer,,_pkmn_SoundCry_653.mp3,[sound:_pkmn_SoundCry_653.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0654,Rutena,VI,"<img src=""pkmn_0654.png"">",Feuer,,_pkmn_SoundCry_654.mp3,[sound:_pkmn_SoundCry_654.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0655,Fennexis,VI,"<img src=""pkmn_0655.png"">",Feuer,Psycho,_pkmn_SoundCry_655.mp3,[sound:_pkmn_SoundCry_655.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0656,Froxy,VI,"<img src=""pkmn_0656.png"">",Wasser,,_pkmn_SoundCry_656.mp3,[sound:_pkmn_SoundCry_656.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0657,Amphizel,VI,"<img src=""pkmn_0657.png"">",Wasser,,_pkmn_SoundCry_657.mp3,[sound:_pkmn_SoundCry_657.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0658,Quajutsu,VI,"<img src=""pkmn_0658.png"">",Wasser,Unlicht,_pkmn_SoundCry_658.mp3,[sound:_pkmn_SoundCry_658.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0659,Scoppel,VI,"<img src=""pkmn_0659.png"">",Normal,,_pkmn_SoundCry_659.mp3,[sound:_pkmn_SoundCry_659.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0660,Grebbit,VI,"<img src=""pkmn_0660.png"">",Normal,Boden,_pkmn_SoundCry_660.mp3,[sound:_pkmn_SoundCry_660.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
0661,Dartiri,VI,"<img src=""pkmn_0661.png"">",Normal,Flug,_pkmn_SoundCry_661.mp3,[sound:_pkmn_SoundCry_661.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_6
