#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0494,Victini,V,"<img src=""pkmn_0494.png"">",Psycho,Feuer,_pkmn_SoundCry_494.mp3,[sound:_pkmn_SoundCry_494.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0495,Serpifeu,V,"<img src=""pkmn_0495.png"">",Pflanze,,_pkmn_SoundCry_495.mp3,[sound:_pkmn_SoundCry_495.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0496,Efoserp,V,"<img src=""pkmn_0496.png"">",Pflanze,,_pkmn_SoundCry_496.mp3,[sound:_pkmn_SoundCry_496.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0497,Serpiroyal,V,"<img src=""pkmn_0497.png"">",Pflanze,,_pkmn_SoundCry_497.mp3,[sound:_pkmn_SoundCry_497.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0498,Floink,V,"<img src=""pkmn_0498.png"">",Feuer,,_pkmn_SoundCry_498.mp3,[sound:_pkmn_SoundCry_498.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0499,Ferkokel,V,"<img src=""pkmn_0499.png"">",Feuer,Kampf,_pkmn_SoundCry_499.mp3,[sound:_pkmn_SoundCry_499.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0500,Flambirex,V,"<img src=""pkmn_0500.png"">",Feuer,Kampf,_pkmn_SoundCry_500.mp3,[sound:_pkmn_SoundCry_500.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0501,Ottaro,V,"<img src=""pkmn_0501.png"">",Wasser,,_pkmn_SoundCry_501.mp3,[sound:_pkmn_SoundCry_501.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0502,Zwottronin,V,"<img src=""pkmn_0502.png"">",Wasser,,_pkmn_SoundCry_502.mp3,[sound:_pkmn_SoundCry_502.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0503,Admurai,V,"<img src=""pkmn_0503.png"">",Wasser,,_pkmn_SoundCry_503.mp3,[sound:_pkmn_SoundCry_503.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0504,Nagelotz,V,"<img src=""pkmn_0504.png"">",Normal,,_pkmn_SoundCry_504.mp3,[sound:_pkmn_SoundCry_504.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
