#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0252,Geckarbor,III,"<img src=""pkmn_0252.png"">",Pflanze,,_pkmn_SoundCry_252.mp3,[sound:_pkmn_SoundCry_252.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0253,Reptain,III,"<img src=""pkmn_0253.png"">",Pflanze,,_pkmn_SoundCry_253.mp3,[sound:_pkmn_SoundCry_253.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0254,Gewaldro,III,"<img src=""pkmn_0254.png"">",Pflanze,,_pkmn_SoundCry_254.mp3,[sound:_pkmn_SoundCry_254.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0255,Flemmli,III,"<img src=""pkmn_0255.png"">",Feuer,,_pkmn_SoundCry_255.mp3,[sound:_pkmn_SoundCry_255.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0256,Jungglut,III,"<img src=""pkmn_0256.png"">",Feuer,Kampf,_pkmn_SoundCry_256.mp3,[sound:_pkmn_SoundCry_256.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0257,Lohgock,III,"<img src=""pkmn_0257.png"">",Feuer,Kampf,_pkmn_SoundCry_257.mp3,[sound:_pkmn_SoundCry_257.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0258,Hydropi,III,"<img src=""pkmn_0258.png"">",Wasser,,_pkmn_SoundCry_258.mp3,[sound:_pkmn_SoundCry_258.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0259,Moorabbel,III,"<img src=""pkmn_0259.png"">",Wasser,Boden,_pkmn_SoundCry_259.mp3,[sound:_pkmn_SoundCry_259.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0260,Sumpex,III,"<img src=""pkmn_0260.png"">",Wasser,Boden,_pkmn_SoundCry_260.mp3,[sound:_pkmn_SoundCry_260.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0261,Fiffyen,III,"<img src=""pkmn_0261.png"">",Unlicht,,_pkmn_SoundCry_261.mp3,[sound:_pkmn_SoundCry_261.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0262,Magnayen,III,"<img src=""pkmn_0262.png"">",Unlicht,,_pkmn_SoundCry_262.mp3,[sound:_pkmn_SoundCry_262.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0263,Zigzachs,III,"<img src=""pkmn_0263.png"">",Normal,,_pkmn_SoundCry_263.mp3,[sound:_pkmn_SoundCry_263.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0264,Geradaks,III,"<img src=""pkmn_0264.png"">",Normal,,_pkmn_SoundCry_264.mp3,[sound:_pkmn_SoundCry_264.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0265,Waumpel,III,"<img src=""pkmn_0265.png"">",Käfer,,_pkmn_SoundCry_265.mp3,[sound:_pkmn_SoundCry_265.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0266,Schaloko,III,"<img src=""pkmn_0266.png"">",Käfer,,_pkmn_SoundCry_266.mp3,[sound:_pkmn_SoundCry_266.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0267,Papinella,III,"<img src=""pkmn_0267.png"">",Käfer,Flug,_pkmn_SoundCry_267.mp3,[sound:_pkmn_SoundCry_267.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0268,Panekon,III,"<img src=""pkmn_0268.png"">",Käfer,,_pkmn_SoundCry_268.mp3,[sound:_pkmn_SoundCry_268.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0269,Pudox,III,"<img src=""pkmn_0269.png"">",Käfer,Gift,_pkmn_SoundCry_269.mp3,[sound:_pkmn_SoundCry_269.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0270,Loturzel,III,"<img src=""pkmn_0270.png"">",Wasser,Pflanze,_pkmn_SoundCry_270.mp3,[sound:_pkmn_SoundCry_270.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0271,Lombrero,III,"<img src=""pkmn_0271.png"">",Wasser,Pflanze,_pkmn_SoundCry_271.mp3,[sound:_pkmn_SoundCry_271.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0272,Kappalores,III,"<img src=""pkmn_0272.png"">",Wasser,Pflanze,_pkmn_SoundCry_272.mp3,[sound:_pkmn_SoundCry_272.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0273,Samurzel,III,"<img src=""pkmn_0273.png"">",Pflanze,,_pkmn_SoundCry_273.mp3,[sound:_pkmn_SoundCry_273.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0274,Blanas,III,"<img src=""pkmn_0274.png"">",Pflanze,Unlicht,_pkmn_SoundCry_274.mp3,[sound:_pkmn_SoundCry_274.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0275,Tengulist,III,"<img src=""pkmn_0275.png"">",Pflanze,Unlicht,_pkmn_SoundCry_275.mp3,[sound:_pkmn_SoundCry_275.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0276,Schwalbini,III,"<img src=""pkmn_0276.png"">",Normal,Flug,_pkmn_SoundCry_276.mp3,[sound:_pkmn_SoundCry_276.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
0277,Schwalboss,III,"<img src=""pkmn_0277.png"">",Normal,Flug,_pkmn_SoundCry_277.mp3,[sound:_pkmn_SoundCry_277.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_3
