#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0494,Victini,V,"<img src=""pkmn_0494.png"">",Psíquico,Fuego,_pkmn_SoundCry_494.mp3,[sound:_pkmn_SoundCry_494.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0495,Snivy,V,"<img src=""pkmn_0495.png"">",Planta,,_pkmn_SoundCry_495.mp3,[sound:_pkmn_SoundCry_495.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0496,Servine,V,"<img src=""pkmn_0496.png"">",Planta,,_pkmn_SoundCry_496.mp3,[sound:_pkmn_SoundCry_496.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0497,Serperior,V,"<img src=""pkmn_0497.png"">",Planta,,_pkmn_SoundCry_497.mp3,[sound:_pkmn_SoundCry_497.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0498,Tepig,V,"<img src=""pkmn_0498.png"">",Fuego,,_pkmn_SoundCry_498.mp3,[sound:_pkmn_SoundCry_498.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0499,Pignite,V,"<img src=""pkmn_0499.png"">",Fuego,Lucha,_pkmn_SoundCry_499.mp3,[sound:_pkmn_SoundCry_499.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0500,Emboar,V,"<img src=""pkmn_0500.png"">",Fuego,Lucha,_pkmn_SoundCry_500.mp3,[sound:_pkmn_SoundCry_500.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0501,Oshawott,V,"<img src=""pkmn_0501.png"">",Agua,,_pkmn_SoundCry_501.mp3,[sound:_pkmn_SoundCry_501.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0502,Dewott,V,"<img src=""pkmn_0502.png"">",Agua,,_pkmn_SoundCry_502.mp3,[sound:_pkmn_SoundCry_502.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0503,Samurott,V,"<img src=""pkmn_0503.png"">",Agua,,_pkmn_SoundCry_503.mp3,[sound:_pkmn_SoundCry_503.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0504,Patrat,V,"<img src=""pkmn_0504.png"">",Normal,,_pkmn_SoundCry_504.mp3,[sound:_pkmn_SoundCry_504.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0505,Watchog,V,"<img src=""pkmn_0505.png"">",Normal,,_pkmn_SoundCry_505.mp3,[sound:_pkmn_SoundCry_505.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0506,Lillipup,V,"<img src=""pkmn_0506.png"">",Normal,,_pkmn_SoundCry_506.mp3,[sound:_pkmn_SoundCry_506.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0507,Herdier,V,"<img src=""pkmn_0507.png"">",Normal,,_pkmn_SoundCry_507.mp3,[sound:_pkmn_SoundCry_507.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0508,Stoutland,V,"<img src=""pkmn_0508.png"">",Normal,,_pkmn_SoundCry_508.mp3,[sound:_pkmn_SoundCry_508.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0509,Purrloin,V,"<img src=""pkmn_0509.png"">",Siniestro,,_pkmn_SoundCry_509.mp3,[sound:_pkmn_SoundCry_509.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0510,Liepard,V,"<img src=""pkmn_0510.png"">",Siniestro,,_pkmn_SoundCry_510.mp3,[sound:_pkmn_SoundCry_510.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0511,Pansage,V,"<img src=""pkmn_0511.png"">",Planta,,_pkmn_SoundCry_511.mp3,[sound:_pkmn_SoundCry_511.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0512,Simisage,V,"<img src=""pkmn_0512.png"">",Planta,,_pkmn_SoundCry_512.mp3,[sound:_pkmn_SoundCry_512.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0513,Pansear,V,"<img src=""pkmn_0513.png"">",Fuego,,_pkmn_SoundCry_513.mp3,[sound:_pkmn_SoundCry_513.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0514,Simisear,V,"<img src=""pkmn_0514.png"">",Fuego,,_pkmn_SoundCry_514.mp3,[sound:_pkmn_SoundCry_514.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0515,Panpour,V,"<img src=""pkmn_0515.png"">",Agua,,_pkmn_SoundCry_515.mp3,[sound:_pkmn_SoundCry_515.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0516,Simipour,V,"<img src=""pkmn_0516.png"">",Agua,,_pkmn_SoundCry_516.mp3,[sound:_pkmn_SoundCry_516.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0517,Munna,V,"<img src=""pkmn_0517.png"">",Psíquico,,_pkmn_SoundCry_517.mp3,[sound:_pkmn_SoundCry_517.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
