#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0001,Bulbizarre,I,"<img src=""pkmn_0001.png"">",Plante,Poison,_pkmn_SoundCry_1.mp3,[sound:_pkmn_SoundCry_1.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0002,Herbizarre,I,"<img src=""pkmn_0002.png"">",Plante,Poison,_pkmn_SoundCry_2.mp3,[sound:_pkmn_SoundCry_2.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0003,Florizarre,I,"<img src=""pkmn_0003.png"">",Plante,Poison,_pkmn_SoundCry_3.mp3,[sound:_pkmn_SoundCry_3.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0004,Salamèche,I,"<img src=""pkmn_0004.png"">",Feu,,_pkmn_SoundCry_4.mp3,[sound:_pkmn_SoundCry_4.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0005,Reptincel,I,"<img src=""pkmn_0005.png"">",Feu,,_pkmn_SoundCry_5.mp3,[sound:_pkmn_SoundCry_5.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0006,Dracaufeu,I,"<img src=""pkmn_0006.png"">",Feu,Vol,_pkmn_SoundCry_6.mp3,[sound:_pkmn_SoundCry_6.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0007,Carapuce,I,"<img src=""pkmn_0007.png"">",Eau,,_pkmn_SoundCry_7.mp3,[sound:_pkmn_SoundCry_7.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0008,Carabaffe,I,"<img src=""pkmn_0008.png"">",Eau,,_pkmn_SoundCry_8.mp3,[sound:_pkmn_SoundCry_8.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0009,Tortank,I,"<img src=""pkmn_0009.png"">",Eau,,_pkmn_SoundCry_9.mp3,[sound:_pkmn_SoundCry_9.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0010,Chenipan,I,"<img src=""pkmn_0010.png"">",Insecte,,_pkmn_SoundCry_10.mp3,[sound:_pkmn_SoundCry_10.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0011,Chrysacier,I,"<img src=""pkmn_0011.png"">",Insecte,,_pkmn_SoundCry_11.mp3,[sound:_pkmn_SoundCry_11.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0012,Papilusion,I,"<img src=""pkmn_0012.png"">",Insecte,Vol,_pkmn_SoundCry_12.mp3,[sound:_pkmn_SoundCry_12.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0013,Aspicot,I,"<img src=""pkmn_0013.png"">",Insecte,Poison,_pkmn_SoundCry_13.mp3,[sound:_pkmn_SoundCry_13.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0014,Coconfort,I,"<img src=""pkmn_0014.png"">",Insecte,Poison,_pkmn_SoundCry_14.mp3,[sound:_pkmn_SoundCry_14.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0015,Dardargnan,I,"<img src=""pkmn_0015.png"">",Insecte,Poison,_pkmn_SoundCry_15.mp3,[sound:_pkmn_SoundCry_15.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0016,Roucool,I,"<img src=""pkmn_0016.png"">",Normal,Vol,_pkmn_SoundCry_16.mp3,[sound:_pkmn_SoundCry_16.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0017,Roucoups,I,"<img src=""pkmn_0017.png"">",Normal,Vol,_pkmn_SoundCry_17.mp3,[sound:_pkmn_SoundCry_17.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0018,Roucarnage,I,"<img src=""pkmn_0018.png"">",Normal,Vol,_pkmn_SoundCry_18.mp3,[sound:_pkmn_SoundCry_18.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0019,Rattata,I,"<img src=""pkmn_0019.png"">",Normal,,_pkmn_SoundCry_19.mp3,[sound:_pkmn_SoundCry_19.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0020,Rattatac,I,"<img src=""pkmn_0020.png"">",Normal,,_pkmn_SoundCry_20.mp3,[sound:_pkmn_SoundCry_20.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0021,Piafabec,I,"<img src=""pkmn_0021.png"">",Normal,Vol,_pkmn_SoundCry_21.mp3,[sound:_pkmn_SoundCry_21.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0022,Rapasdepic,I,"<img src=""pkmn_0022.png"">",Normal,Vol,_pkmn_SoundCry_22.mp3,[sound:_pkmn_SoundCry_22.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0023,Abo,I,"<img src=""pkmn_0023.png"">",Poison,,_pkmn_SoundCry_23.mp3,[sound:_pkmn_SoundCry_23.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0024,Arbok,I,"<img src=""pkmn_0024.png"">",Poison,,_pkmn_SoundCry_24.mp3,[sound:_pkmn_SoundCry_24.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0025,Pikachu,I,"<img src=""pkmn_0025.png"">",Électrik,,_pkmn_SoundCry_25.mp3,[sound:_pkmn_SoundCry_25.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0026,Raichu,I,"<img src=""pkmn_0026.png"">",Électrik,,_pkmn_SoundCry_26.mp3,[sound:_pkmn_SoundCry_26.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0027,Sabelette,I,"<img src=""pkmn_0027.png"">",Sol,,_pkmn_SoundCry_27.mp3,[sound:_pkmn_SoundCry_27.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
0028,Sablaireau,I,"<img src=""pkmn_0028.png"">",Sol,,_pkmn_SoundCry_28.mp3,[sound:_pkmn_SoundCry_28.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_1
