#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0494,Victini,V,"<img src=""pkmn_0494.png"">",Psy,Feu,_pkmn_SoundCry_494.mp3,[sound:_pkmn_SoundCry_494.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0495,Vipélierre,V,"<img src=""pkmn_0495.png"">",Plante,,_pkmn_SoundCry_495.mp3,[sound:_pkmn_SoundCry_495.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0496,Lianaja,V,"<img src=""pkmn_0496.png"">",Plante,,_pkmn_SoundCry_496.mp3,[sound:_pkmn_SoundCry_496.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0497,Majaspic,V,"<img src=""pkmn_0497.png"">",Plante,,_pkmn_SoundCry_497.mp3,[sound:_pkmn_SoundCry_497.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0498,Gruikui,V,"<img src=""pkmn_0498.png"">",Feu,,_pkmn_SoundCry_498.mp3,[sound:_pkmn_SoundCry_498.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0499,Grotichon,V,"<img src=""pkmn_0499.png"">",Feu,Combat,_pkmn_SoundCry_499.mp3,[sound:_pkmn_SoundCry_499.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0500,Roitiflam,V,"<img src=""pkmn_0500.png"">",Feu,Combat,_pkmn_SoundCry_500.mp3,[sound:_pkmn_SoundCry_500.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0501,Moustillon,V,"<img src=""pkmn_0501.png"">",Eau,,_pkmn_SoundCry_501.mp3,[sound:_pkmn_SoundCry_501.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0502,Mateloutre,V,"<img src=""pkmn_0502.png"">",Eau,,_pkmn_SoundCry_502.mp3,[sound:_pkmn_SoundCry_502.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0503,Clamiral,V,"<img src=""pkmn_0503.png"">",Eau,,_pkmn_SoundCry_503.mp3,[sound:_pkmn_SoundCry_503.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0504,Ratentif,V,"<img src=""pkmn_0504.png"">",Normal,,_pkmn_SoundCry_504.mp3,[sound:_pkmn_SoundCry_504.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0505,Miradar,V,"<img src=""pkmn_0505.png"">",Normal,,_pkmn_SoundCry_505.mp3,[sound:_pkmn_SoundCry_505.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0506,Ponchiot,V,"<img src=""pkmn_0506.png"">",Normal,,_pkmn_SoundCry_506.mp3,[sound:_pkmn_SoundCry_506.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0507,Ponchien,V,"<img src=""pkmn_0507.png"">",Normal,,_pkmn_SoundCry_507.mp3,[sound:_pkmn_SoundCry_507.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0508,Mastouffe,V,"<img src=""pkmn_0508.png"">",Normal,,_pkmn_SoundCry_508.mp3,[sound:_pkmn_SoundCry_508.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0509,Chacripan,V,"<img src=""pkmn_0509.png"">",Ténèbres,,_pkmn_SoundCry_509.mp3,[sound:_pkmn_SoundCry_509.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0510,Léopardus,V,"<img src=""pkmn_0510.png"">",Ténèbres,,_pkmn_SoundCry_510.mp3,[sound:_pkmn_SoundCry_510.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0511,Feuillajou,V,"<img src=""pkmn_0511.png"">",Plante,,_pkmn_SoundCry_511.mp3,[sound:_pkmn_SoundCry_511.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0512,Feuiloutan,V,"<img src=""pkmn_0512.png"">",Plante,,_pkmn_SoundCry_512.mp3,[sound:_pkmn_SoundCry_512.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0513,Flamajou,V,"<img src=""pkmn_0513.png"">",Feu,,_pkmn_SoundCry_513.mp3,[sound:_pkmn_SoundCry_513.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0514,Flamoutan,V,"<img src=""pkmn_0514.png"">",Feu,,_pkmn_SoundCry_514.mp3,[sound:_pkmn_SoundCry_514.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0515,Flotajou,V,"<img src=""pkmn_0515.png"">",Eau,,_pkmn_SoundCry_515.mp3,[sound:_pkmn_SoundCry_515.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0516,Flotoutan,V,"<img src=""pkmn_0516.png"">",Eau,,_pkmn_SoundCry_516.mp3,[sound:_pkmn_SoundCry_516.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0517,Munna,V,"<img src=""pkmn_0517.png"">",Psy,,_pkmn_SoundCry_517.mp3,[sound:_pkmn_SoundCry_517.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0518,Mushana,V,"<img src=""pkmn_0518.png"">",Psy,,_pkmn_SoundCry_518.mp3,[sound:_pkmn_SoundCry_518.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0519,Poichigeon,V,"<img src=""pkmn_0519.png"">",Normal,Vol,_pkmn_SoundCry_519.mp3,[sound:_pkmn_SoundCry_519.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0520,Colombeau,V,"<img src=""pkmn_0520.png"">",Normal,Vol,_pkmn_SoundCry_520.mp3,[sound:_pkmn_SoundCry_520.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0521,Déflaisan,V,"<img src=""pkmn_0521.png"">",Normal,Vol,_pkmn_SoundCry_521.mp3,[sound:_pkmn_SoundCry_521.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
