#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0152,菊草叶,II,"<img src=""pkmn_0152.png"">",草,,_pkmn_SoundCry_152.mp3,[sound:_pkmn_SoundCry_152.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0153,月桂叶,II,"<img src=""pkmn_0153.png"">",草,,_pkmn_SoundCry_153.mp3,[sound:_pkmn_SoundCry_153.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0154,大竺葵,II,"<img src=""pkmn_0154.png"">",草,,_pkmn_SoundCry_154.mp3,[sound:_pkmn_SoundCry_154.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0155,火球鼠,II,"<img src=""pkmn_0155.png"">",火,,_pkmn_SoundCry_155.mp3,[sound:_pkmn_SoundCry_155.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0156,火岩鼠,II,"<img src=""pkmn_0156.png"">",火,,_pkmn_SoundCry_156.mp3,[sound:_pkmn_SoundCry_156.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0157,火暴兽,II,"<img src=""pkmn_0157.png"">",火,,_pkmn_SoundCry_157.mp3,[sound:_pkmn_SoundCry_157.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0158,小锯鳄,II,"<img src=""pkmn_0158.png"">",水,,_pkmn_SoundCry_158.mp3,[sound:_pkmn_SoundCry_158.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0159,蓝鳄,II,"<img src=""pkmn_0159.png"">",水,,_pkmn_SoundCry_159.mp3,[sound:_pkmn_SoundCry_159.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0160,大力鳄,II,"<img src=""pkmn_0160.png"">",水,,_pkmn_SoundCry_160.mp3,[sound:_pkmn_SoundCry_160.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0161,尾立,II,"<img src=""pkmn_0161.png"">",一般,,_pkmn_SoundCry_161.mp3,[sound:_pkmn_SoundCry_161.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0162,大尾立,II,"<img src=""pkmn_0162.png"">",一般,,_pkmn_SoundCry_162.mp3,[sound:_pkmn_SoundCry_162.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0163,咕咕,II,"<img src=""pkmn_0163.png"">",一般,飞行,_pkmn_SoundCry_163.mp3,[sound:_pkmn_SoundCry_163.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0164,猫头夜鹰,II,"<img src=""pkmn_0164.png"">",一般,飞行,_pkmn_SoundCry_164.mp3,[sound:_pkmn_SoundCry_164.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0165,芭瓢虫,II,"<img src=""pkmn_0165.png"">",虫,飞行,_pkmn_SoundCry_165.mp3,[sound:_pkmn_SoundCry_165.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0166,安瓢虫,II,"<img src=""pkmn_0166.png"">",虫,飞行,_pkmn_SoundCry_166.mp3,[sound:_pkmn_SoundCry_166.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
0167,圆丝蛛,II,"<img src=""pkmn_0167.png"">",虫,毒,_pkmn_SoundCry_167.mp3,[sound:_pkmn_SoundCry_167.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_2
