#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0494,比克提尼,V,"<img src=""pkmn_0494.png"">",超能力,火,_pkmn_SoundCry_494.mp3,[sound:_pkmn_SoundCry_494.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0495,藤藤蛇,V,"<img src=""pkmn_0495.png"">",草,,_pkmn_SoundCry_495.mp3,[sound:_pkmn_SoundCry_495.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0496,青藤蛇,V,"<img src=""pkmn_0496.png"">",草,,_pkmn_SoundCry_496.mp3,[sound:_pkmn_SoundCry_496.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0497,君主蛇,V,"<img src=""pkmn_0497.png"">",草,,_pkmn_SoundCry_497.mp3,[sound:_pkmn_SoundCry_497.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0498,暖暖猪,V,"<img src=""pkmn_0498.png"">",火,,_pkmn_SoundCry_498.mp3,[sound:_pkmn_SoundCry_498.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0499,炒炒猪,V,"<img src=""pkmn_0499.png"">",火,格斗,_pkmn_SoundCry_499.mp3,[sound:_pkmn_SoundCry_499.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0500,炎武王,V,"<img src=""pkmn_0500.png"">",火,格斗,_pkmn_SoundCry_500.mp3,[sound:_pkmn_SoundCry_500.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0501,水水獭,V,"<img src=""pkmn_0501.png"">",水,,_pkmn_SoundCry_501.mp3,[sound:_pkmn_SoundCry_501.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0502,双刃丸,V,"<img src=""pkmn_0502.png"">",水,,_pkmn_SoundCry_502.mp3,[sound:_pkmn_SoundCry_502.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0503,大剑鬼,V,"<img src=""pkmn_0503.png"">",水,,_pkmn_SoundCry_503.mp3,[sound:_pkmn_SoundCry_503.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0504,探探鼠,V,"<img src=""pkmn_0504.png"">",一般,,_pkmn_SoundCry_504.mp3,[sound:_pkmn_SoundCry_504.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
0505,步哨鼠,V,"<img src=""pkmn_0505.png"">",一般,,_pkmn_SoundCry_505.mp3,[sound:_pkmn_SoundCry_505.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_5
