#separator:comma
#html:true
#tags column:10
#columns:dexNumber,Name,Generation,Image,Type1,Type2,SoundCry,SoundCry2,Credits,Tags
0722,Rowlet,VII,"<img src=""pkmn_0722.png"">",Erba,Volante,_pkmn_SoundCry_722.mp3,[sound:_pkmn_SoundCry_722.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0723,Dartrix,VII,"<img src=""pkmn_0723.png"">",Erba,Volante,_pkmn_SoundCry_723.mp3,[sound:_pkmn_SoundCry_723.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0724,Decidueye,VII,"<img src=""pkmn_0724.png"">",Erba,Spettro,_pkmn_SoundCry_724.mp3,[sound:_pkmn_SoundCry_724.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0725,Litten,VII,"<img src=""pkmn_0725.png"">",Fuoco,,_pkmn_SoundCry_725.mp3,[sound:_pkmn_SoundCry_725.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0726,Torracat,VII,"<img src=""pkmn_0726.png"">",Fuoco,,_pkmn_SoundCry_726.mp3,[sound:_pkmn_SoundCry_726.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0727,Incineroar,VII,"<img src=""pkmn_0727.png"">",Fuoco,Buio,_pkmn_SoundCry_727.mp3,[sound:_pkmn_SoundCry_727.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0728,Popplio,VII,"<img src=""pkmn_0728.png"">",Acqua,,_pkmn_SoundCry_728.mp3,[sound:_pkmn_SoundCry_728.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0729,Brionne,VII,"<img src=""pkmn_0729.png"">",Acqua,,_pkmn_SoundCry_729.mp3,[sound:_pkmn_SoundCry_729.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0730,Primarina,VII,"<img src=""pkmn_0730.png"">",Acqua,Folletto,_pkmn_SoundCry_730.mp3,[sound:_pkmn_SoundCry_730.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0731,Pikipek,VII,"<img src=""pkmn_0731.png"">",Normale,Volante,_pkmn_SoundCry_731.mp3,[sound:_pkmn_SoundCry_731.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
0732,Trumbeak,VII,"<img src=""pkmn_0732.png"">",Normale,Volante,_pkmn_SoundCry_732.mp3,[sound:_pkmn_SoundCry_732.mp3],Original idea by: /u/nunixnunix04 - Improvements and mass import by gleisonKZ and Akilez from Brazil,Pokedex::Generation_7
